"Date,",Store_ID,Product_ID,Quantity_Sold,Revenue
2003-09-12,3,9,ktus,1001
2020-11-03,3,35,5,611
2001-12-13,39,4,18,528
2020-10-25,48,51,56,989
2014-10-13,57,9,58,2191
2016-08-01,51,22,9,2581
2008-02-26,55,36,20,2229
2015-12-08,25,13,50,1702
2003-11-05,16,54,19,2837
2013-01-15,36,26,36,545
2019-01-14,0,47,31,2197
2006-03-04,17,9,3,531
2004-08-02,7,13,59,1164
2009-02-12,8,53,13,1912
2012-10-28,32,19,18,243
30-06-2016,20,38,16,2447
2015-05-23,53,56,57,1576
1999-04-08,18,58,14,342
2016-09-19,58,44,53,2642
2018-10-03,18,10,20,2759
2006-09-17,57,2,12,280
2018-12-16,42,32,24,615
1997-04-18,0,42,35,233
2005-11-26,12,12,33,2069
2002-07-31,54,29,28,2072
2008-02-08,54,12,24,2685
02-06-2014,4,23,40,1766
2018-03-25,14,31,30,834
2017-01-17,38,8,51,2867
2013-04-28,17,52,15,252
2015-11-08,14,45,15,1664
2017-03-22,6,20,23,2024
2021-07-24,47,53,54,211
2012-11-19,3,31,38,1596
2016-05-21,54,17,55,138
2008-10-20,32,47,60,2232
2001-10-17,56,12,6,2550
2000-04-23,6,28,23,2541
2012-08-24,10,23,58,913
2007-07-27,56,36,26,2129
2006-10-29,50,45,12,2251
2018-10-14,20,22,20,1603
2013-10-15,35,52,8,1712
2002-10-13,11,39,46,1111
2018-04-28,8,32,32,2794
2005-03-22,46,55,2,2774
2010-06-23,6,9,21,1707
2004-07-05,39,2,8,2108
2005-05-30,25,55,54,2001
1997-12-19,49,50,16,1853
2002-08-05,34,21,43,131
2001-07-10,51,59,30,1359
1997-01-11,12,31,5,530
2014-01-04,33,44,19,1066
2014-03-23,48,42,19,2599
2019-09-17,49,57,43,721
2019-06-17,8,4,6,826
2023-11-14,19,51,6,1070
1997-01-10,36,8,28,1110
1999-11-01,48,19,16,979
2001-02-16,26,43,37,1792
jnsfwsds,58,58,12,329
23-01-2007,26,6,3,1345
2004-09-14,19,4,33,695
2008-07-20,21,31,33,1171
2013-09-12,43,25,60,1960
2016-04-27,37,26,1,1928
2005-03-09,59,51,17,2093
2020-12-07,10,54,5,1159
2017-05-10,11,10,36,1273
2021-03-08,59,35,9,1851
2001-12-10,28,38,34,2624
akijpdkvvkjd,0,6,19,590
2003-08-13,43,6,37,933
2003-06-02,41,42,47,2534
2021-06-19,2,30,44,1090
2006-05-12,26,6,8,1450
2009-05-24,53,0,47,1810
2012-04-06,22,30,2,595
11-07-2011,52,14,45,828
2008-08-20,45,15,4,121
2019-04-03,10,19,17,491
2008-04-17,6,9,29,1435
2004-02-21,38,23,19,2483
2015-11-14,21,33,4,2603
2021-11-24,56,15,34,1796
2020-12-11,54,49,33,953
2021-11-19,59,25,52,561
2014-03-09,47,41,36,1214
2002-07-27,42,50,44,2853
2022-03-21,18,43,39,1410
2000-11-21,45,25,53,450
2016-05-21,1,35,18,aegroaisbt
1997-05-27,18,11,7,2034
1997-11-11,27,34,9,1297
2022-03-01,32,46,25,2440
2018-11-28,27,16,0,1924
2022-06-09,8,59,47,2472
2006-06-30,46,52,28,2627
2010-12-05,24,20,33,765
2016-05-25,23,43,22,2367
2008-11-11,12,47,6,149
1999-06-29,39,40,59,892
2016-09-21,36,13,4,784
2007-06-04,53,32,43,982
2006-11-07,13,18,5,2810
2004-08-22,33,21,33,2151
2010-01-08,1,11,49,2594
2013-11-24,28,52,18,1380
2018-10-06,13,kjweapyqb,51,955
2023-11-24,56,53,15,1920
2008-10-10,19,54,43,2396
2022-02-21,58,18,41,2718
2013-04-06,32,47,43,2639
2014-12-06,33,4,26,2900
2020-03-28,21,23,55,1676
1999-09-01,57,18,55,732
2016-11-15,5,9,40,2258
1997-06-10,15,2,53,2875
2016-08-13,25,60,3,2466
2006-05-22,22,40,41,1233
ugyadic,29,46,18,1430
2017-05-11,42,29,51,858
2015-06-16,ocidv,49,21,777
2000-01-29,35,12,44,656
2021-08-10,20,17,36,2821
2005-01-22,18,26,35,1001
2015-04-24,11,25,39,829
2001-05-25,42,49,25,2168
1997-11-31,20,20,60,2615
2009-03-29,11,33,38,2582
2019-09-21,58,16,8,1218
1999-08-20,14,15,0,401
2006-02-13,47,2,43,389
2022-04-17,42,24,17,750
2014-05-09,48,48,34,1249
2016-07-30,4,12,19,846
2019-02-26,7,36,27,367
1998-02-23,43,52,5,2292
2012-08-22,33,35,31,2920
2018-06-18,34,33,26,838
2005-10-09,58,56,59,1291
2009-06-28,18,59,22,2971
2000-12-30,18,46,50,145
2013-08-23,5,60,14,1973
2012-12-04,22,58,15,1861
2019-04-19,56,44,29,1102
2023-01-21,50,49,45,2955
1997-02-26,33,4,39,2452
2009-02-16,47,34,57,1049
2001-12-26,26,39,10,2504
2010-04-04,11,1,52,1019
2004-10-16,4,38,37,2035
2007-07-26,24,13,4,210
2004-11-24,36,48,20,1710
2021-10-25,31,6,35,669
1999-11-16,40,53,32,317
2014-02-21,53,17,14,1073
2006-02-14,0,7,11,1968
2001-08-30,5,37,59,2965
2023-11-29,37,58,7,735
2003-01-19,44,52,24,463
2009-10-01,57,31,8,1234
2013-05-16,11,60,9,627
1998-05-07,43,39,52,1586
2023-04-04,1,40,35,1285
2003-02-04,17,13,11,1712
2007-08-16,25,1,49,433
2022-08-01,41,49,4,758
1998-09-23,9,13,12,1188
2006-03-07,24,7,39,1293
2002-02-16,26,31,32,425
2013-02-17,1,53,34,2383
1999-01-24,44,54,42,600
2007-05-13,17,36,6,595
2009-08-28,10,32,53,uzgfzztkvz
2004-07-13,19,30,38,2874
2019-11-09,2,38,17,2399
2023-06-14,42,51,35,1468
2023-10-06,50,15,37,2560
2005-02-04,12,31,0,1598
2007-04-01,5,1,52,423
1997-12-30,55,45,16,982
2017-01-17,51,17,31,434
1998-07-02,26,41,17,2765
2017-11-16,23,11,13,1072
2009-07-22,37,44,38,203
2017-05-31,11,21,36,741
2016-10-19,45,51,44,1577
2021-04-15,43,31,59,2618
2004-10-12,15,2,18,935
2023-11-28,41,5,46,1506
2012-02-10,0,9,5,1181
2020-03-28,20,7,52,1358
2018-07-11,7,51,34,983
2014-08-07,13,7,36,1842
06-08-2009,37,4,38,1622
02-10-2003,38,37,29,2345
2014-06-27,22,48,29,727
2016-06-26,47,58,4,442
2011-06-14,41,4,52,1248
2013-09-25,42,16,0,1027
2000-01-05,3,33,24,2752
2005-02-23,25,40,50,1892
2014-10-24,2,16,2,1064
2016-11-14,0,10,41,2346
2002-08-22,15,3,0,1749
2020-05-12,43,25,48,688
2009-07-22,27,47,rwmjlz,572
2005-06-30,18,17,3,2503
2014-02-06,6,56,14,1805
2016-11-28,18,48,24,1446
2021-02-23,32,28,59,2924
2002-03-06,11,16,36,1555
2004-01-18,55,35,3,1396
2014-09-30,2,49,56,889
2014-11-22,54,1,0,259
2007-08-17,23,15,57,1428
2012-12-30,52,17,20,2013
2005-04-21,10,41,6,2527
2004-02-18,11,42,58,1924
,28,54,9,1577
2016-08-12,39,59,48,406
2020-03-04,19,4,26,2807
2004-07-29,40,12,55,165
2014-11-15,40,44,38,117
2003-10-05,50,9,21,1488
2016-03-23,41,37,42,1094
2008-09-24,11,17,1,2130
2008-10-30,49,15,12,2103
2023-06-14,25,13,8,2703
