store_id,store_name,location,demographics
1025,presentations_store,wire_face_City,discrimination_chemistry_street_5
1026,galaxy_store,such_jc_City,oral_fist_street_12
1027,shaped_store,surname_nov_City,includes_anymore_street_6
1028,var_store,papua_known_City,recall_snowboard_street_7
1029,sense_store,carbon_cult_City,procurement_lucky_street_3
1030,bearing_store,nice_rides_City,rg_printing_street_3
1031,python_store,svlcuxc,homeless_secretary_street_15
1032,thompson_store,cool_gst_City,kings_anywhere_street_14
1033,anchor_store,russian_loved_City,regularly_look_street_15
1034,will_store,cia_jazz_City,favour_tri_street_19
1035,pulse_store,cheap_trunk_City,bug_pursue_street_5
1036,hostel_store,subsequently_military_City,investigate_western_street_19
1037,cottage_store,deals_early_City,wherever_lit_street_3
1038,,alfred_combine_City,gotta_reno_street_1
1039,jeff_store,dispatch_keith_City,describes_folk_street_3
1040,wake_store,sudden_crimes_City,transactions_retain_street_1
1041,herb_store,disclose_venture_City,cigarette_squad_street_18
1042,restore_store,confidence_put_City,northwest_navy_street_1
1043,rx_store,proceeding_week_City,ge_talk_street_15
1044,photographers_store,automatically_deleted_City,star_puerto_street_14
1045,michelle_store,art_aye_City,sv_opponent_street_9
1046,studios_store,autumn_fighter_City,occurs_disease_street_3
1047,creek_store,ms_reasonably_City,losses_grocery_street_2
1048,experts_store,nn_clark_City,zone_networking_street_19
1049,pork_store,escort_unnecessary_City,beyond_turner_street_11
1050,leaders_store,colours_accurate_City,horrible_unit_street_9
1051,four_store,betty_sound_City,bones_enter_street_18
1052,seller_store,funding_background_City,accepting_losses_street_12
1053,declined_store,dig_campbell_City,thong_hand_street_4
1054,industries_store,extends_radical_City,ll_meyer_street_20
1055,baby_store,reached_investigation_City,moses_pet_street_2
1056,gnu_store,leadership_celebration_City,lease_photographs_street_4
1057,golf_store,crest_quilt_City,azerbaijan_acer_street_18
1058,sealed_store,speech_tires_City,urgent_endless_street_11
1059,determined_store,nose_wiki_City,our_laser_street_10
1060,sally_store,decisions_motel_City,affair_crossword_street_14
1061,infected_store,jade_lately_City,nb_tail_street_4
1062,deleted_store,organizations_tropical_City,supplement_individually_street_1
1063,characters_store,distributor_becoming_City,argentina_travelling_street_3
1064,palestinian_store,succeed_gp_City,itsa_mixture_street_14
1065,getting_store,harm_consist_City,bald_blackberry_street_4
1066,peterson_store,corpus_diagram_City,arbitrary_mom_street_7
1067,wn_store,mm_villa_City,aol_trade_street_8
1068,beauty_store,audi_eligible_City,picnic_mustang_street_10
1069,dp_store,points_fragrance_City,sv_computers_street_4
1070,cornell_store,arrest_jelsoft_City,cdna_coordinated_street_1
1071,what_store,flex_greatly_City,societies_karma_street_14
1072,penn_store,consecutive_zealand_City,usr_qc_street_9
1073,heated_store,landscape_kijiji_City,sydney_click_street_18
1074,oklahoma_store,buy_submissions_City,few_march_street_7
1075,compared_store,ci_gpl_City,profits_graphical_street_15
1076,maximum_store,enemy_outlook_City,premier_dressing_street_17
1077,sin_store,employ_lexus_City,rear_cs_street_9
1078,shell_store,length_resolutions_City,experimental_crude_street_8
1079,studied_store,scanning_owner_City,compliant_savage_street_1
1080,par_store,admitted_greeting_City,engage_archived_street_11
1081,fun_store,mentioned_hq_City,mardi_portugal_street_18
1082,fall_store,knows_inch_City,copyrights_conducted_street_11
1083,journals_store,health_anaheim_City,duo_maintain_street_9
1084,represents_store,disclaimer_blogs_City,personality_switches_street_10
1085,varies_store,defined_operates_City,legislation_shareware_street_15
1086,trigger_store,dividend_growing_City,enemies_headline_street_17
1087,unexpected_store,courtesy_suddenly_City,graphic_cornwall_street_7
1088,room_store,winner_financing_City,bookstore_silver_street_17
1089,assisted_store,in_enabled_City,erotic_mold_street_17
1090,performing_store,guy_photoshop_City,interior_pdf_street_11
1091,infant_store,pig_equivalent_City,fiji_enrolled_street_6
1092,batch_store,tune_defendant_City,epinions_mentor_street_19
1093,bt_store,reliable_wake_City,statement_full_street_4
1094,distributed_store,fool_workout_City,pack_brilliant_street_3
1095,handle_store,vacuum_component_City,nutritional_monaco_street_5
1096,thumbnails_store,kjbxfucgjlt,doctor_dallas_street_4
1097,,dishes_requests_City,op_labour_street_10
1098,investor_store,flip_masturbation_City,tend_engineer_street_2
1099,figures_store,attractions_tutorials_City,disc_continues_street_7
1100,tables_store,calibration_momentum_City,wonder_operated_street_16
1101,father_store,file_replace_City,omaha_filtering_street_7
1102,san_store,costume_poet_City,amplifier_confirmed_street_5
1103,jnrpodpwh,ui_shipment_City,additional_cleaner_street_17
1104,implied_store,ide_breeding_City,american_corners_street_2
1105,satisfy_store,mud_bedrooms_City,sociology_condition_street_18
1106,australia_store,protect_antibodies_City,configuring_reviewed_street_2
1107,controls_store,chem_articles_City,alter_institutional_street_9
1108,di_store,zope_adventures_City,bestiality_markets_street_5
1109,inclusive_store,dodge_gas_City,lightning_colin_street_15
1110,geographic_store,sure_meat_City,wrapped_emerging_street_9
1111,harris_store,enough_preparing_City,prevent_russell_street_2
1112,peru_store,britannica_knit_City,tel_je_street_7
1113,bon_store,posts_janet_City,loaded_reproduction_street_3
1114,battlefield_store,visitors_reg_City,feature_warranty_street_19
1115,visitors_store,whenever_sagem_City,stadium_pearl_street_12
1116,clarke_store,carriers_host_City,lucky_landscapes_street_2
1117,borough_store,tent_postal_City,inspector_plates_street_8
1118,mess_store,entities_an_City,ultimate_magazine_street_19
1119,representative_store,derby_sellers_City,leaders_downtown_street_8
1120,meaningful_store,ever_ride_City,doom_classroom_street_9
1121,ment_store,completed_attach_City,networking_holding_street_7
1122,fundraising_store,context_arnold_City,sorry_hostel_street_17
1123,inventory_store,wealth_powered_City,medium_understanding_street_16
1124,rocky_store,press_daniel_City,grab_rapids_street_1
1125,recycling_store,optimal_vision_City,indices_specialty_street_2
1126,educated_store,samba_bean_City,dl_plates_street_8
1127,watch_store,lady_media_City,princess_political_street_1
1128,corporate_store,tell_response_City,potentially_bottom_street_8
1129,thanksgiving_store,nuclear_ha_City,buzz_carlo_street_14
1130,practitioner_store,pussy_av_City,entrepreneurs_diving_street_20
1131,collection_store,hitachi_dawn_City,consoles_solomon_street_16
1132,share_store,cheap_closer_City,britannica_environment_street_15
1133,ccd_store,rn_cds_City,casa_timely_street_9
1134,access_store,robertson_hd_City,cakes_retrieved_street_18
1135,retirement_store,yxasjmbdlx,fashion_copyrights_street_18
1136,holidays_store,impaired_tan_City,sampling_fit_street_18
1137,being_store,everybody_wizard_City,over_championship_street_20
1138,gb_store,injection_hurt_City,promotion_concrete_street_11
1139,sept_store,loose_onion_City,graduation_lil_street_15
1140,,plastic_francisco_City,ben_honduras_street_10
1141,relates_store,eval_stick_City,broadcasting_cookbook_street_13
1142,bookmark_store,danish_aye_City,rmbssyma
1143,kingston_store,powerful_understood_City,fourth_yea_street_13
1144,wordpress_store,constraints_voice_City,generators_legal_street_4
1145,founder_store,statutory_alternate_City,rough_slope_street_10
1146,prospects_store,ash_recognize_City,performs_definition_street_12
1147,alfred_store,portrait_feature_City,administered_seat_street_17
1148,na_store,cyprus_certificates_City,returns_len_street_10
1149,gain_store,furniture_settled_City,premier_julian_street_15
1150,jm_store,assessed_imagination_City,sustained_quarter_street_12
1151,rep_store,marker_work_City,grove_absolute_street_19
1152,understand_store,fever_recall_City,butts_mileage_street_4
1153,tell_store,try_bleeding_City,maldives_towers_street_2
1154,falls_store,ethnic_daughter_City,consciousness_way_street_14
1155,shark_store,psychological_simple_City,themes_assembled_street_7
1156,discusses_store,amendment_twinks_City,replication_four_street_6
1157,studios_store,loss_area_City,
1158,mate_store,coast_eye_City,mariah_comments_street_8
1159,static_store,years_avoiding_City,earl_taste_street_10
1160,wn_store,iceland_very_City,invest_born_street_1
1161,issued_store,vat_rfc_City,decided_eminem_street_17
1162,unit_store,employed_check_City,continuing_mon_street_18
1163,relationship_store,tricks_sound_City,andrews_lucy_street_10
1164,wing_store,important_emphasis_City,soldier_racing_street_13
1165,ferry_store,carol_adjusted_City,ships_blame_street_3
1166,races_store,brass_mx_City,watched_attractions_street_3
1167,dental_store,enclosed_select_City,faq_nuts_street_1
1168,niwdwzqdtp,breaks_fi_City,individually_remembered_street_13
1169,controller_store,nbwug,gt_wx_street_4
1170,wellness_store,chevy_guards_City,username_bennett_street_16
1171,tracked_store,molecules_dis_City,pitch_iran_street_15
1172,intensity_store,tax_arms_City,spectacular_cheap_street_6
1173,l_store,clarke_fiction_City,cells_junior_street_16
1174,hats_store,duties_holdings_City,gives_regardless_street_20
1175,consist_store,profits_admission_City,science_fy_street_8
1176,argue_store,appreciate_velvet_City,dns_dump_street_13
1177,beam_store,tue_abu_City,gasoline_thread_street_17
1178,arrived_store,lookup_rating_City,weekend_faculty_street_1
1179,tywkluw,select_winds_City,reduce_rate_street_10
1180,shall_store,charts_dialog_City,rape_modified_street_13
1181,receptors_store,app_death_City,hometown_gilbert_street_3
1182,upgrading_store,config_transparent_City,mario_simplified_street_4
1183,transformation_store,reef_decision_City,interviews_ld_street_10
1184,volt_store,savage_months_City,piss_usage_street_4
1185,everywhere_store,inspections_pierre_City,classics_oz_street_12
1186,networking_store,,mississippi_city_street_5
1187,simply_store,safari_drag_City,targeted_interested_street_9
1188,equation_store,thumbnails_ps_City,transformation_complete_street_10
1189,pan_store,commissioner_pdt_City,offline_composed_street_10
1190,needs_store,usc_baptist_City,leon_dispute_street_6
1191,appreciation_store,eastern_flexibility_City,preventing_photoshop_street_8
1192,voluntary_store,uzbekistan_tactics_City,hero_rs_street_15
1193,bleeding_store,challenging_administrative_City,accessed_motivation_street_19
1194,cardiovascular_store,particular_destination_City,segment_prospective_street_6
1195,invisible_store,laura_varying_City,claire_sub_street_19
1196,shoppercom_store,encoding_volumes_City,monkey_judicial_street_5
1197,sharp_store,showing_plants_City,tahoe_exams_street_7
1198,combined_store,traditions_acids_City,mysterious_transfers_street_12
1199,extended_store,step_temporarily_City,outlined_professor_street_18
1200,spirituality_store,issue_nsw_City,upgrading_milan_street_7
1201,me_store,behavior_same_City,resolve_steady_street_7
1202,six_store,preventing_deutschland_City,four_lines_street_16
1203,recognition_store,foam_recycling_City,alias_bennett_street_13
1204,four_store,kept_ensemble_City,explicit_struggle_street_17
1205,backing_store,steve_parish_City,mae_organized_street_1
1206,moved_store,republic_burlington_City,attacks_micro_street_1
1207,seasons_store,warren_city_City,favour_fires_street_5
1208,solaris_store,mobility_recovery_City,parker_nude_street_12
1209,solution_store,lan_arena_City,pat_turbo_street_19
1210,unknown_store,gourmet_increasing_City,funds_sweden_street_2
1211,specific_store,cruises_ads_City,up_medieval_street_3
1212,personalized_store,subsidiary_attending_City,companies_constitution_street_17
1213,stephen_store,dietary_infinite_City,telling_listening_street_8
1214,levitra_store,campbell_ii_City,reproduce_stories_street_16
1215,download_store,shipped_nam_City,pregnant_illustration_street_17
1216,unsigned_store,hollywood_cups_City,bbs_complement_street_20
1217,pill_store,solely_extras_City,adrian_sustainability_street_6
1218,encoding_store,sporting_awareness_City,households_utility_street_14
1219,meters_store,image_consider_City,levy_nextel_street_17
1220,diversity_store,maintaining_mexican_City,ahead_cities_street_11
1221,page_store,concrete_clinic_City,great_farming_street_5
1222,epic_store,bosnia_mom_City,mhz_grams_street_14
1223,audio_store,types_department_City,coordinated_customize_street_17
1224,zimbabwe_store,zshops_packs_City,testament_arabic_street_14
1225,diverse_store,canadian_fares_City,defense_alexandria_street_10
1226,left_store,proceeding_both_City,nice_humidity_street_13
1227,arg_store,tcp_bibliographic_City,vatican_packed_street_11
1228,boulevard_store,hobbies_reliability_City,myanmar_history_street_17
1229,are_store,integral_stop_City,gif_tradition_street_5
1230,neo_store,aspect_ladder_City,intensity_neck_street_16
1231,apollo_store,solomon_apparel_City,broker_magic_street_9
1232,vi_store,roman_saves_City,umg
1233,controversy_store,xbox_critical_City,violation_trusted_street_17
1234,laptop_store,researchers_accepted_City,correction_owner_street_16
1235,frog_store,these_estate_City,format_intervention_street_2
1236,fingers_store,diet_bizarre_City,met_briefly_street_16
1237,ghost_store,protest_characterization_City,toronto_spreading_street_12
1238,vietnam_store,cruise_installing_City,wait_extending_street_2
1239,itsa_store,bass_ripe_City,cookie_hilton_street_6
1240,egg_store,aircraft_magazines_City,speaking_examining_street_4
1241,cnetcom_store,helped_pod_City,moral_netscape_street_20
1242,lots_store,michel_border_City,na_cet_street_13
1243,monitor_store,propecia_priorities_City,affect_beats_street_20
1244,horizon_store,happiness_syracuse_City,kenny_viewing_street_13
1245,executive_store,academy_ancient_City,tr_insert_street_15
1246,finances_store,times_auditor_City,unless_emotions_street_14
1247,leo_store,config_manitoba_City,stack_loss_street_17
1248,spaces_store,wow_today_City,elections_plugins_street_17
1249,simplified_store,securely_takes_City,carpet_ntsc_street_9
1250,rio_store,span_mike_City,parenting_sewing_street_19
1251,protective_store,topic_sends_City,pas_unlimited_street_10
1252,lt_store,oakland_expanding_City,he_selection_street_16
1253,cohen_store,sponsored_sing_City,superintendent_mounted_street_16
1254,cosmetics_store,wto_possibility_City,config_occasionally_street_17
1255,provincial_store,connected_nail_City,hong_barbara_street_4
1256,none_store,dom_emerging_City,spa_needs_street_8
1257,leonard_store,wires_drums_City,scotia_charity_street_17
1258,revolution_store,que_belt_City,xml_philippines_street_8
1259,shaw_store,williams_biological_City,piss_assignments_street_20
1260,spencer_store,pill_venue_City,fisting_roller_street_5
1261,suse_store,iraqi_contacted_City,master_whom_street_14
1262,scoring_store,standing_merge_City,ye_com_street_7
1263,benchmark_store,ali_song_City,in_replace_street_17
1264,prize_store,resolved_deluxe_City,recommend_nationally_street_14
1265,architecture_store,musical_examples_City,evening_newbie_street_18
1266,barcelona_store,plasma_deborah_City,discovery_incentives_street_9
1267,aye_store,trust_file_City,community_impaired_street_14
1268,intermediate_store,users_commission_City,kelkoo_watershed_street_4
1269,brandon_store,,killed_retailer_street_2
1270,dale_store,partition_arthritis_City,su_modules_street_10
1271,gang_store,dvd_weak_City,speech_governance_street_11
1272,donor_store,half_greenhouse_City,enabling_roberts_street_15
1273,geology_store,wm_surprise_City,audit_tables_street_4
1274,fp_store,korea_strength_City,human_scout_street_18
1275,effects_store,environments_ignored_City,stud_informational_street_18
1276,lycos_store,basic_hire_City,payroll_md_street_10
1277,modeling_store,workforce_azerbaijan_City,races_preview_street_18
1278,senior_store,pine_keno_City,yoga_answers_street_18
1279,true_store,genetics_counter_City,abilities_boxed_street_8
1280,vocational_store,suite_hop_City,techniques_loading_street_16
1281,herein_store,hear_foster_City,friendly_finds_street_15
1282,screensaver_store,seal_product_City,joe_ea_street_12
1283,increases_store,programming_milan_City,centre_investigate_street_9
1284,weight_store,beer_ru_City,dir_whore_street_4
1285,proc_store,,africa_traveling_street_14
1286,happening_store,swift_boot_City,cw_tools_street_18
1287,arc_store,saints_induced_City,clients_gloves_street_19
1288,totally_store,geneva_grey_City,galleries_instances_street_6
1289,powder_store,inspector_adjustable_City,realistic_rankings_street_5
1290,grey_store,reply_spears_City,needed_format_street_18
1291,casinos_store,tons_officers_City,cut_deferred_street_4
1292,reprints_store,tue_cheats_City,dpi_for_street_19
1293,sailing_store,sky_obj_City,cool_michelle_street_20
1294,density_store,mem_walked_City,andrea_positive_street_18
1295,,jenny_listing_City,insights_gif_street_11
1296,strong_store,involvement_administration_City,equally_adjustments_street_20
1297,pursue_store,sexo_lives_City,programming_louise_street_14
1298,benchmark_store,indonesia_ep_City,news_attempted_street_11
1299,andy_store,entity_asus_City,rules_personals_street_18
1300,locally_store,palmer_sign_City,sense_thumbnail_street_4
1301,use_store,battlefield_fabric_City,levy_tribal_street_6
1302,gps_store,dave_signal_City,gc_theft_street_10
1303,prev_store,actor_sq_City,ide_friend_street_19
1304,vitamin_store,tamil_authentication_City,landscape_amongst_street_19
1305,flying_store,andrea_wolf_City,stating_ukraine_street_15
1306,dressed_store,comfort_pts_City,aspnet_fri_street_3
1307,courtesy_store,disks_fever_City,distribute_fundamentals_street_5
1308,tall_store,performs_russia_City,mirror_wow_street_6
1309,conducting_store,loops_beneficial_City,biographies_breakdown_street_3
1310,speed_store,wish_performs_City,failing_projects_street_3
1311,gauge_store,milwaukee_conduct_City,oh_dollar_street_5
1312,connecting_store,barriers_arbitrary_City,mat_injection_street_15
1313,bg_store,lowest_librarian_City,wives_went_street_3
1314,diploma_store,duck_ties_City,bhkqyzlvvda
1315,l_store,grounds_cialis_City,natural_cosmetic_street_14
1316,salvador_store,agree_fujitsu_City,ensures_midi_street_14
1317,template_store,warning_quantum_City,loaded_affairs_street_18
1318,kate_store,sbjct_sodium_City,uh_lu_street_15
1319,gained_store,loves_mountains_City,handed_tile_street_5
1320,fx_store,gross_convertible_City,wheat_republic_street_16
1321,workplace_store,board_connecticut_City,michel_house_street_3
1322,deer_store,admitted_classics_City,cg_corresponding_street_7
1323,wrist_store,elliott_clear_City,dig_greatly_street_15
1324,ingredients_store,boutique_restrictions_City,dad_clan_street_3
1325,isp_store,particular_haiti_City,dubai_sharp_street_13
1326,chairman_store,drive_respect_City,toolbar_narrative_street_5
1327,classifieds_store,crm_equivalent_City,informative_deliver_street_17
1328,refined_store,segments_powerful_City,gg_pressing_street_2
1329,eating_store,denied_auditor_City,version_richard_street_1
1330,himself_store,aluminium_type_City,c_ste_street_11
1331,paths_store,departmental_singles_City,largest_berlin_street_4
1332,tyler_store,candle_resolution_City,follow_layers_street_5
1333,momentum_store,afternoon_thesaurus_City,rendering_ingredients_street_13
1334,polar_store,q_saskatchewan_City,rw_pub_street_10
1335,photograph_store,hourly_providence_City,highland_blocks_street_14
1336,dedicated_store,ones_sg_City,exercise_unfortunately_street_9
1337,told_store,dip_prints_City,lcymjv
1338,k_store,teen_identity_City,discussed_determined_street_17
1339,classic_store,flavor_betty_City,nhs_themselves_street_19
1340,fiction_store,lightning_tourism_City,decor_districts_street_18
1341,pam_store,hey_by_City,commands_feet_street_20
1342,leads_store,fame_idle_City,sites_training_street_11
1343,cache_store,frame_requesting_City,syria_fbi_street_8
1344,dp_store,optimum_tattoo_City,inflation_monaco_street_9
1345,bradford_store,messenger_membrane_City,compared_graduate_street_2
1346,travelers_store,treasury_climb_City,burst_metabolism_street_17
1347,maximize_store,distinguished_approved_City,vertical_information_street_12
1348,satisfy_store,,descriptions_admission_street_8
1349,moderate_store,brilliant_insight_City,apr_pipes_street_12
1350,wells_store,responding_quiet_City,entrepreneur_dg_street_1
1351,desired_store,data_hungry_City,ma_cold_street_4
1352,monte_store,press_person_City,apply_definitions_street_17
1353,covers_store,alarm_motel_City,ah_updating_street_14
1354,pixels_store,crap_ware_City,innovation_accused_street_12
1355,lc_store,invision_yarn_City,yamaha_diameter_street_1
1356,briefly_store,extremely_lc_City,beginners_tube_street_14
1357,venture_store,pvc_gives_City,norman_suffering_street_14
1358,validity_store,decisions_grand_City,presence_fighter_street_12
1359,visiting_store,browser_enters_City,comparing_logo_street_2
1360,colon_store,runtime_instructors_City,neck_develops_street_14
1361,hebrew_store,addressed_nurses_City,union_moment_street_10
1362,ca_store,bridge_euros_City,making_flash_street_15
1363,challenges_store,mandatory_finally_City,oct_relationship_street_10
1364,pathology_store,hardcover_patrick_City,wrote_dept_street_13
1365,carol_store,gray_pounds_City,circus_carmen_street_7
1366,put_store,significance_collected_City,wherever_pb_street_14
1367,builds_store,ty_stages_City,mounting_iso_street_4
1368,spelling_store,rally_clocks_City,strategies_cylinder_street_11
1369,bestsellers_store,rating_gothic_City,pack_episodes_street_7
1370,excited_store,momentum_criterion_City,paxil_hrs_street_18
1371,prison_store,reasonable_semiconductor_City,recreational_flexibility_street_10
1372,unlock_store,spy_kings_City,assurance_taken_street_16
1373,eds_store,mhz_has_City,brazilian_moss_street_3
1374,add_store,voip_bank_City,sql_shakira_street_19
1375,tired_store,ipod_hawaii_City,municipality_cheese_street_6
1376,ba_store,principal_facing_City,elections_gaming_street_19
1377,device_store,directory_minus_City,find_fence_street_5
1378,advertise_store,goes_extend_City,nude_contents_street_8
1379,graphic_store,ons_pilot_City,conspiracy_classroom_street_14
1380,relates_store,assignment_regulatory_City,calculation_realistic_street_7
1381,backed_store,winning_pieces_City,hydrocodone_russell_street_13
1382,almost_store,warning_assessment_City,joe_touched_street_15
1383,smith_store,focused_flashers_City,fat_valium_street_2
1384,webcam_store,crown_busty_City,dodge_shipments_street_13
1385,electronics_store,violence_cute_City,pam_making_street_8
1386,sand_store,lightning_alice_City,pr_computed_street_6
1387,distributor_store,nations_businesses_City,twins_xi_street_7
1388,rounds_store,soundtrack_freebsd_City,sitting_black_street_8
1389,immediate_store,cable_ix_City,employment_successfully_street_8
1390,voices_store,phrases_beside_City,tomato_blackberry_street_13
1391,fascinating_store,hpnzeptd,passive_birmingham_street_8
1392,bald_store,artist_extensive_City,paperbacks_proceeding_street_13
1393,boat_store,dirty_wilson_City,employ_cut_street_9
1394,andreas_store,classified_keyword_City,doctrine_bruce_street_6
1395,speaker_store,ignored_atmospheric_City,reflections_empty_street_8
1396,roads_store,worm_mod_City,exercise_withdrawal_street_13
1397,revision_store,mistakes_mn_City,nutten_sacred_street_5
1398,resist_store,driven_kiss_City,focuses_seed_street_17
1399,babies_store,persons_musician_City,encyclopedia_de_street_17
1400,ballot_store,struggle_style_City,computed_lo_street_1
1401,effects_store,already_offered_City,peace_graduate_street_6
1402,mozambique_store,ancient_pupils_City,battle_acid_street_11
1403,atmospheric_store,let_spectacular_City,contributor_studios_street_10
1404,je_store,translations_graduate_City,dis_nerve_street_11
1405,ya_store,al_consolidated_City,kong_modems_street_4
1406,gale_store,certification_virginia_City,high_illustration_street_19
1407,activated_store,applicable_wm_City,terminal_titans_street_10
1408,walls_store,rivers_automobile_City,series_exercise_street_2
1409,phrases_store,schools_hunter_City,park_cir_street_5
1410,celebs_store,reprint_among_City,exempt_launched_street_13
1411,eating_store,litigation_norm_City,ptjbyqmdjj
1412,hurricane_store,cannon_tourism_City,uwuwrvhbg
1413,partially_store,rail_wherever_City,release_honduras_street_3
1414,ep_store,stopping_mostly_City,revelation_selective_street_10
1415,source_store,teens_yr_City,language_configure_street_8
1416,monthly_store,thread_united_City,hon_unique_street_9
1417,awareness_store,mar_nutritional_City,clinton_deadly_street_19
1418,margin_store,victory_specialists_City,
1419,matching_store,tcp_buck_City,lbs_neither_street_8
1420,mediterranean_store,pos_olympics_City,unlock_phrase_street_6
1421,text_store,enjoying_sources_City,cvs_uni_street_6
1422,htrtqz,duo_levels_City,true_prevent_street_1
1423,shoppercom_store,lifestyle_ferrari_City,dk_likelihood_street_5
1424,mine_store,proof_confirm_City,area_cells_street_9
1425,metallic_store,subscribers_bullet_City,reviewer_military_street_9
1426,holocaust_store,layout_capital_City,hdtv_brunei_street_12
1427,safari_store,save_go_City,suspect_managed_street_15
1428,volumes_store,nova_staying_City,wallace_intensity_street_8
1429,pathology_store,buddy_specialized_City,lcd_milfs_street_6
1430,plates_store,si_procurement_City,months_water_street_8
1431,composer_store,adsl_seat_City,courier_invest_street_9
1432,italia_store,export_rings_City,jazz_clan_street_12
1433,void_store,alt_bulgaria_City,wars_versions_street_9
1434,jumping_store,baskets_condition_City,perception_recommends_street_7
1435,previews_store,inquiries_fears_City,lectures_intensive_street_19
1436,suggests_store,greater_min_City,picture_merchants_street_7
1437,everyone_store,joe_west_City,hk_highlight_street_4
1438,anywhere_store,lowest_filing_City,deployment_reuters_street_4
1439,iceland_store,viewed_writings_City,strike_lamps_street_7
1440,vatican_store,lie_sell_City,tom_win_street_13
1441,romance_store,morrison_mexican_City,emissions_significance_street_7
1442,smile_store,neon_station_City,conclude_stories_street_14
1443,chinese_store,poor_revisions_City,bridge_weather_street_8
1444,remembered_store,supply_bolivia_City,ea_saints_street_10
1445,steering_store,catherine_deborah_City,coal_achievements_street_8
1446,pg_store,am_ratio_City,nl_tabs_street_18
1447,somebody_store,climate_free_City,replies_ia_street_1
1448,live_store,tears_bizrate_City,fuji_remedies_street_1
1449,urgent_store,weights_banks_City,remind_mats_street_13
1450,tel_store,prayers_restoration_City,handheld_publishers_street_6
1451,laboratory_store,jacob_asbestos_City,simulations_equivalent_street_15
1452,varying_store,hire_homeland_City,maker_partly_street_10
1453,tc_store,angry_hitting_City,secrets_gear_street_16
1454,plan_store,choosing_narrow_City,affiliation_compromise_street_8
1455,sarah_store,roommates_election_City,punk_outdoor_street_15
1456,doug_store,when_breakdown_City,latin_definition_street_14
1457,favor_store,deutschland_sublimedirectory_City,racks_fathers_street_18
1458,enb_store,suppose_jerry_City,dt_lived_street_17
1459,point_store,indonesian_township_City,retirement_denied_street_18
1460,shaw_store,cr_ellis_City,um_rover_street_13
1461,designers_store,joining_gentleman_City,boot_cos_street_16
1462,instrument_store,brutal_naturally_City,intranet_representatives_street_20
1463,navigation_store,illustrated_pod_City,jo_aqua_street_17
1464,desktop_store,snow_evanescence_City,duplicate_actions_street_20
1465,endif_store,special_finland_City,thou_nervous_street_14
1466,shots_store,leading_sullivan_City,desktops_declared_street_8
1467,witnesses_store,ot_whom_City,overnight_tickets_street_2
1468,amazon_store,css_familiar_City,sony_rebel_street_17
1469,pharmaceutical_store,worldcat_ghana_City,hu_magazine_street_3
1470,retro_store,stops_lion_City,remembered_officials_street_5
1471,criteria_store,fundraising_deferred_City,tabs_syndrome_street_2
1472,cookbook_store,storm_cisco_City,still_sought_street_18
1473,drinks_store,fy_lack_City,exposed_draw_street_9
1474,commodity_store,eye_deviation_City,tank_infrastructure_street_19
1475,eos_store,heath_mb_City,deviation_quad_street_18
1476,casual_store,worth_combination_City,george_incorporate_street_18
1477,jay_store,fairfield_loaded_City,execute_packed_street_12
1478,knock_store,bukkake_temporal_City,outline_beautifully_street_13
1479,keep_store,springs_reproduction_City,will_tune_street_7
1480,arkansas_store,gotten_cholesterol_City,arrived_whore_street_8
1481,confidence_store,scales_championships_City,technical_applicants_street_19
1482,chair_store,estonia_pasta_City,concerned_atomic_street_8
1483,parade_store,only_dual_City,cited_examined_street_14
1484,helpful_store,ride_colored_City,order_used_street_7
1485,icons_store,unity_ne_City,chapel_spray_street_12
1486,assumes_store,springer_banner_City,instrumental_breed_street_2
1487,voyeurweb_store,finance_trends_City,lady_hit_street_19
1488,vegetarian_store,spread_display_City,judges_adaptive_street_19
1489,uc_store,microsoft_shut_City,bahrain_computer_street_1
1490,sara_store,astrology_database_City,queens_arrangements_street_7
1491,collins_store,capture_taxation_City,favorites_illinois_street_6
1492,weird_store,differences_wesley_City,illness_mint_street_13
1493,goat_store,partnership_mile_City,subscriptions_makeup_street_12
1494,series_store,solo_emergency_City,ist_auburn_street_13
1495,fall_store,such_karen_City,reserved_programme_street_8
1496,tech_store,churches_visit_City,tomorrow_belts_street_20
1497,jerry_store,asthma_flexible_City,romance_shelf_street_14
1498,reveal_store,charter_competitors_City,molecules_count_street_1
1499,pharmaceuticals_store,lip_website_City,really_particle_street_6
1500,tour_store,homeland_pdt_City,afraid_martha_street_2
1501,ddr_store,stream_mounted_City,blackjack_pads_street_18
1502,forth_store,labor_experiments_City,massage_sealed_street_4
1503,launched_store,maine_handbook_City,prepared_fiber_street_11
1504,covering_store,capital_searching_City,fruits_sexually_street_12
1505,lp_store,crew_vietnamese_City,nm_performance_street_17
1506,chain_store,dry_trackback_City,colleges_allocated_street_5
1507,cnet_store,hardcover_glass_City,parenting_elvis_street_10
1508,reprint_store,basketball_engagement_City,sections_ever_street_20
1509,exclusive_store,switzerland_neighborhood_City,physician_wholesale_street_11
1510,elsewhere_store,soon_helped_City,favorites_holds_street_10
1511,naturally_store,registrar_canada_City,beautiful_oak_street_2
1512,stopping_store,forest_bryan_City,resulted_edinburgh_street_9
1513,only_store,forms_apparent_City,acre_tits_street_12
1514,india_store,told_bobby_City,sexo_tomorrow_street_13
1515,returns_store,laughing_commission_City,identified_manufacture_street_2
1516,si_store,ringtones_cook_City,sell_matched_street_5
